file,character,setup,hand,speed,proc,ubw_rank
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,1,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,two_hand,3.8,0,5
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,1,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,1
tarch_uw1_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,1,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw1_2h_092326.txt,Tarch,two_hand,two_hand,3.3,0,1
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,1,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,1,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,main_hand,2.0,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
tarch_uw2_dw_092326.txt,Tarch,dual_wield,off_hand,1.9,0,2
